position_1based,learned_profile,sim_coverage,holdout_coverage
4831,1.9700593976665137e-06,1522.0,3320.0
4832,1.992981872881767e-06,1533.0,3366.0
4833,2.003806375066748e-06,1579.0,3374.0
4834,2.047104383806671e-06,1637.0,3417.0
4835,2.0611125631048817e-06,1634.0,3436.0
4836,2.0999534238862835e-06,1646.0,3496.0
4837,2.1349738721318097e-06,1671.0,3591.0
4838,2.141341226358269e-06,1659.0,3605.0
4839,2.1693575849546902e-06,1740.0,3664.0
4840,2.1833657642529008e-06,1673.0,3685.0
4841,2.21010865200403e-06,1734.0,3725.0
4842,2.2349413334872213e-06,1792.0,3732.0
4843,2.273782194268623e-06,1806.0,3791.0
4844,2.30243528828769e-06,1692.0,3864.0
4845,2.3209006155444223e-06,1831.0,3887.0
4846,2.3629251534390535e-06,1843.0,3968.0
4847,2.3833006869637234e-06,1842.0,4005.0
4848,2.4125905164054364e-06,1872.0,4037.0
4849,2.4476109646509626e-06,1987.0,4091.0
4850,2.4737171169794458e-06,1903.0,4140.0
4851,2.4966395921946994e-06,1932.0,4179.0
4852,2.5342069821308094e-06,1894.0,4200.0
4853,2.573684578334857e-06,2018.0,4282.0
4854,2.600427466085986e-06,2035.0,4347.0
4855,2.620802999610656e-06,2010.0,4363.0
4856,2.646909151939139e-06,2075.0,4393.0
4857,2.6730153042676223e-06,2051.0,4377.0
4858,2.687023483565833e-06,2083.0,4387.0
4859,2.695937779482876e-06,2133.0,4399.0
4860,2.713766371316962e-06,2163.0,4414.0
4861,2.694664308637584e-06,2186.0,4396.0
4862,2.7194969901207753e-06,2165.0,4421.0
4863,2.713129635894316e-06,2197.0,4438.0
4864,2.7073990170905028e-06,2093.0,4444.0
4865,2.6825663356073115e-06,2066.0,4489.0
4866,2.6806561293393735e-06,2101.0,4479.0
4867,2.7112194296263784e-06,2094.0,4598.0
4868,2.697211250328168e-06,2037.0,4619.0
4869,2.7417827299133832e-06,2171.0,4725.0
4870,2.722043931811359e-06,2173.0,4690.0
4871,2.734141904841632e-06,2203.0,4763.0
4872,2.725227608924589e-06,2148.0,4758.0
4873,2.703578604554627e-06,2058.0,4739.0
4874,2.699121456596106e-06,2108.0,4720.0
4875,2.6914806315243546e-06,2053.0,4731.0
4876,2.6545499770108904e-06,2097.0,4655.0
4877,2.6507295644750148e-06,2008.0,4659.0
4878,2.665374479195871e-06,2012.0,4698.0
4879,2.6564601832788284e-06,2059.0,4671.0
4880,2.649456093629723e-06,2154.0,4675.0
4881,2.677472452226144e-06,2066.0,4733.0
4882,2.674288775112914e-06,2031.0,4727.0
4883,2.6736520396902684e-06,2121.0,4733.0
4884,2.677472452226144e-06,2143.0,4758.0
4885,2.6437254748259097e-06,2011.0,4678.0
4886,2.556492721923417e-06,2032.0,4634.0
4887,2.54821516142902e-06,2040.0,4611.0
4888,2.5825988742519e-06,2056.0,4701.0
4889,2.583235609674546e-06,2049.0,4705.0
4890,2.5794151971386705e-06,1973.0,4683.0
4891,2.558402928191355e-06,2061.0,4641.0
4892,2.58578255136513e-06,1965.0,4670.0
4893,2.5787784617160244e-06,2066.0,4704.0
4894,2.571137636644273e-06,1906.0,4678.0
4895,2.5819621388292542e-06,2023.0,4726.0
4896,2.553945780232833e-06,1941.0,4663.0
4897,2.639905062290034e-06,2059.0,4844.0
4898,2.6609173312373497e-06,2050.0,4909.0
4899,2.7296847568831103e-06,2150.0,5104.0
4900,2.7417827299133832e-06,2160.0,5153.0
4901,2.7506970258304263e-06,2259.0,5167.0
4902,2.759611321747469e-06,2176.0,5180.0
4903,2.7570643800568857e-06,2186.0,5158.0
4904,2.7678888822418664e-06,2215.0,5232.0
4905,2.7373255819548615e-06,2164.0,5139.0
4906,2.7214071963887133e-06,2103.0,5062.0
4907,2.7099459587810865e-06,2147.0,5023.0
4908,2.751333761253072e-06,2151.0,5074.0
4909,2.7653419405512826e-06,2209.0,5137.0
4910,2.7634317342833446e-06,2172.0,5152.0
4911,2.7214071963887133e-06,2203.0,5096.0
4912,2.716313313007546e-06,2115.0,5055.0
4913,2.73286843399634e-06,2150.0,5117.0
4914,2.7583378509021775e-06,2142.0,5210.0
4915,2.743692936181321e-06,2141.0,5210.0
4916,2.6717418334223304e-06,2133.0,5097.0
4917,2.6169825870747804e-06,2023.0,5062.0
4918,2.7214071963887133e-06,2093.0,5045.0
4919,2.762794998860699e-06,2151.0,5109.0
4920,2.7933582991477037e-06,2146.0,5194.0
4921,2.797815447106225e-06,2130.0,5188.0
4922,2.806729743023268e-06,2172.0,5216.0
4923,2.8060930076006224e-06,2209.0,5186.0
4924,2.8990563793069285e-06,2205.0,5392.0
4925,2.8869584062766555e-06,2284.0,5422.0
4926,2.909244146069263e-06,2319.0,5476.0
4927,2.9047869981107417e-06,2339.0,5433.0
4928,2.8875951416993017e-06,2198.0,5360.0
4929,2.8996931147295742e-06,2204.0,5384.0
4930,2.895235966771053e-06,2276.0,5357.0
4931,2.9538156256544785e-06,2360.0,5480.0
4932,2.978011571715024e-06,2360.0,5565.0
4933,2.989472809322651e-06,2388.0,5608.0
4934,2.989472809322651e-06,2393.0,5611.0
4935,2.9926564864358803e-06,2292.0,5604.0
4936,3.011121813692612e-06,2347.0,5637.0
4937,2.997113634394402e-06,2351.0,5572.0
4938,3.0104850782699664e-06,2341.0,5594.0
4939,3.03022387637199e-06,2402.0,5686.0
4940,3.0728851496892676e-06,2404.0,5815.0
4941,3.069701472576038e-06,2371.0,5795.0
4942,3.1117260104706694e-06,2398.0,5876.0
4943,3.0977178311724593e-06,2461.0,5904.0
4944,3.1321015439953393e-06,2548.0,5946.0
4945,3.12891786688211e-06,2518.0,5905.0
4946,3.155024019210593e-06,2419.0,6028.0
4947,3.14610972329355e-06,2460.0,6021.0
4948,3.1588444317464686e-06,2462.0,6075.0
4949,3.1785832298484924e-06,2506.0,6118.0
4950,3.1747628173126168e-06,2490.0,6107.0
4951,3.1658485213955737e-06,2549.0,6125.0
4952,3.2142404135166647e-06,2596.0,6256.0
4953,3.2263383865469373e-06,2570.0,6333.0
4954,3.229522063660167e-06,2542.0,6313.0
4955,3.230795534505459e-06,2487.0,6347.0
4956,3.268362924441569e-06,2609.0,6419.0
4957,3.2689996598642147e-06,2643.0,6423.0
4958,3.2333424761960428e-06,2566.0,6327.0
4959,3.256264951411296e-06,2542.0,6349.0
4960,3.1906812028787653e-06,2432.0,6196.0
4961,3.2046893821769755e-06,2526.0,6222.0
4962,3.2524445388754204e-06,2530.0,6319.0
4963,3.2798241620491958e-06,2479.0,6313.0
4964,3.3186650228305976e-06,2596.0,6364.0
4965,3.343497704313789e-06,2545.0,6443.0
4966,3.4014406277745687e-06,2711.0,6591.0
4967,3.4129018653821955e-06,2593.0,6650.0
4968,3.4396447531333244e-06,2712.0,6673.0
4969,3.452379461586243e-06,2704.0,6680.0
4970,3.4377345468653868e-06,2746.0,6657.0
4971,3.537065272798152e-06,2719.0,6937.0
4972,3.574632662734262e-06,2882.0,7049.0
4973,3.5867306357645346e-06,2803.0,7061.0
4974,3.6822409491614244e-06,2927.0,7214.0
4975,3.7465512268486636e-06,2955.0,7348.0
4976,3.878992194759018e-06,3071.0,7674.0
4977,3.904461611664855e-06,3110.0,7759.0
4978,3.923563674344233e-06,3084.0,7853.0
4979,3.977686185269137e-06,3060.0,7952.0
4980,4.075743440356611e-06,3083.0,8143.0
4981,4.2425681210898445e-06,3301.0,8471.0
4982,4.367368263928448e-06,3509.0,8749.0
4983,4.369278470196385e-06,3286.0,8815.0
4984,4.406209124709849e-06,3372.0,8913.0
4985,4.429768335347749e-06,3459.0,8986.0
4986,4.436772424996854e-06,3483.0,8961.0
4987,4.537376621774911e-06,3705.0,9158.0
4988,4.455237752253586e-06,3532.0,9019.0
4989,4.494078613034988e-06,3558.0,9056.0
4990,4.450143868872419e-06,3510.0,8934.0
4991,4.509996998601136e-06,3622.0,9063.0
4992,4.5138174111370114e-06,3558.0,9082.0
4993,4.538013357197557e-06,3569.0,9107.0
4994,4.571760334597791e-06,3559.0,9182.0
4995,4.598503222348921e-06,3653.0,9158.0
4996,4.8856708979622365e-06,3850.0,9689.0
4997,5.042307811933135e-06,3937.0,10137.0
4998,5.075418053910724e-06,4101.0,10269.0
4999,5.060136403767221e-06,4072.0,10288.0
5000,5.046128224469011e-06,3944.0,10276.0
5001,5.078601731023954e-06,3953.0,10356.0
5002,5.114895650114771e-06,4004.0,10429.0
5003,5.123173210609169e-06,4035.0,10518.0
5004,5.145458950401776e-06,4029.0,10544.0
5005,5.15437324631882e-06,4084.0,10507.0
5006,5.172201838152906e-06,4017.0,10542.0
5007,5.2600713264780444e-06,4058.0,10756.0
5008,5.24033252837602e-06,4118.0,10814.0
5009,5.279173389157422e-06,4228.0,10965.0
5010,5.293818303878278e-06,4191.0,10953.0
5011,5.276626447466838e-06,4130.0,10922.0
5012,5.336479577195556e-06,4156.0,11048.0
5013,5.368316348327853e-06,4218.0,11106.0
5014,5.563794123080154e-06,4293.0,11539.0
5015,5.5625206522348615e-06,4390.0,11574.0
5016,5.556790033431049e-06,4351.0,11534.0
5017,5.6039084547068475e-06,4300.0,11634.0
5018,5.618553369427704e-06,4486.0,11713.0
5019,5.673312615775254e-06,4461.0,11797.0
5020,5.670128938662024e-06,4386.0,11784.0
5021,5.685410588805526e-06,4445.0,11845.0
5022,5.672675880352608e-06,4504.0,11764.0
5023,5.7554514852965796e-06,4394.0,11918.0
5024,5.770733135440081e-06,4586.0,11918.0
5025,5.843320973621718e-06,4613.0,11983.0
5026,5.851598534116115e-06,4573.0,12061.0
5027,5.9025373679277894e-06,4696.0,12184.0
5028,5.9369210807506695e-06,4672.0,12340.0
5029,5.977672147800009e-06,4646.0,12355.0
5030,6.0330681295702054e-06,4789.0,12442.0
5031,6.100562084370674e-06,4780.0,12536.0
5032,6.234913258548966e-06,4860.0,12787.0
5033,6.272480648485076e-06,4872.0,12871.0
5034,6.32660315940998e-06,4990.0,13001.0
5035,6.3769052577990085e-06,4883.0,13171.0
5036,6.488333956762047e-06,5051.0,13339.0
5037,6.496611517256444e-06,5077.0,13338.0
5038,6.534178907192554e-06,5106.0,13399.0
5039,6.590211624385396e-06,5103.0,13477.0
5040,6.632872897702673e-06,5181.0,13562.0
5041,6.735387300748669e-06,5239.0,13764.0
5042,6.9168568962027595e-06,5444.0,14091.0
5043,6.966522259169142e-06,5423.0,14192.0
5044,6.9066691294404245e-06,5515.0,14184.0
5045,6.9200405733159885e-06,5365.0,14184.0
5046,7.072857074751012e-06,5544.0,14550.0
5047,7.005363119950543e-06,5451.0,14473.0
5048,7.025738653475213e-06,5487.0,14509.0
5049,7.1575428859629216e-06,5665.0,14763.0
5050,7.120612231449457e-06,5636.0,14851.0
5051,7.209755190619888e-06,5563.0,14979.0
5052,7.254963405627749e-06,5727.0,15077.0
5053,7.213575603155763e-06,5783.0,15000.0
5054,7.363845162900204e-06,5730.0,15377.0
5055,7.359388014941681e-06,5685.0,15388.0
5056,7.349836983601993e-06,5688.0,15385.0
5057,7.3975921403004375e-06,5707.0,15381.0
5058,7.4014125528363135e-06,5759.0,15458.0
5059,7.5007432787690785e-06,5889.0,15532.0
5060,7.64464548428706e-06,6044.0,15812.0
5061,7.714686380778113e-06,6123.0,15950.0
5062,7.72742108923103e-06,6037.0,15868.0
5063,7.691127170140212e-06,5950.0,15713.0
5064,7.750343564446283e-06,6194.0,15817.0
5065,7.737608855993365e-06,6019.0,15741.0
5066,7.783453806423873e-06,6093.0,15758.0
5067,7.691127170140212e-06,6004.0,15586.0
5068,7.72105373500457e-06,6033.0,15541.0
5069,7.78218033557858e-06,6229.0,15706.0
5070,7.771992568816245e-06,5980.0,15673.0
5071,7.731878237189552e-06,6110.0,15571.0
5072,7.60071074012449e-06,5994.0,15246.0
5073,7.531306579056083e-06,5821.0,15076.0
5074,7.535126991591959e-06,5829.0,14987.0
5075,7.690490434717566e-06,6183.0,15258.0
5076,7.889788622005744e-06,6158.0,15535.0
5077,7.94645807462123e-06,6192.0,15611.0
5078,7.92480907025127e-06,6257.0,15439.0
5079,8.008221410617886e-06,6252.0,15553.0
5080,8.029233679565202e-06,6294.0,15526.0
5081,8.120923580426217e-06,6331.0,15644.0
5082,8.168042001702015e-06,6138.0,15648.0
5083,8.25973190256303e-06,6461.0,15731.0
5084,8.294752350808556e-06,6579.0,15767.0
5085,8.336776888703188e-06,6641.0,15773.0
5086,8.353968745114627e-06,6512.0,15784.0
5087,8.175682826773767e-06,6396.0,15300.0
5088,8.148303203599991e-06,6464.0,14969.0
5089,8.266099256789489e-06,6660.0,15023.0
5090,8.319585032291747e-06,6522.0,15050.0
5091,8.419552493647158e-06,6640.0,15039.0
5092,8.529707721764904e-06,6727.0,15196.0
5093,8.61503026839946e-06,6738.0,15212.0
5094,8.714360994332225e-06,6755.0,15249.0
5095,8.774214124060943e-06,6951.0,15228.0
5096,8.86081014154079e-06,6983.0,15311.0
5097,9.056924651715737e-06,7141.0,15626.0
5098,9.006622553326708e-06,7079.0,15443.0
5099,9.21292483026399e-06,7298.0,15699.0
5100,9.536386424968123e-06,7254.0,16052.0
5101,9.601333438078008e-06,7531.0,16106.0
5102,9.664370244919956e-06,7535.0,16206.0
5103,9.625529384138555e-06,7654.0,16061.0
5104,9.681562101331395e-06,7716.0,16139.0
5105,9.540843572926644e-06,7485.0,15744.0
5106,9.542753779194583e-06,7486.0,15559.0
5107,9.76561117712066e-06,7697.0,15809.0
5108,9.771341795924473e-06,7739.0,15687.0
5109,1.0052142117311329e-05,7859.0,15900.0
5110,1.0424632339559199e-05,8287.0,16417.0
5111,1.0591457020292432e-05,8328.0,16603.0
5112,1.0828959332939365e-05,8657.0,16708.0
5113,1.0878624695905747e-05,8621.0,16758.0
5114,1.0908551260770106e-05,8543.0,16771.0
5115,1.0962037036272365e-05,8748.0,16797.0
5116,1.098177583437439e-05,8712.0,16741.0
5117,1.1198265878074006e-05,8723.0,16913.0
5118,1.1447866163751211e-05,9209.0,17220.0
5119,1.1601319400608881e-05,8929.0,17216.0
5120,1.1611507167371216e-05,9130.0,17245.0
5121,1.162169493413355e-05,9093.0,17156.0
5122,1.158731122131067e-05,9090.0,17013.0
5123,1.1813989031772622e-05,9290.0,17089.0
5124,1.2451997925263845e-05,10056.0,17768.0
5125,1.2539230678166338e-05,9829.0,17780.0
5126,1.2907263752455688e-05,9974.0,17849.0
5127,1.3063263931003941e-05,10279.0,17980.0
5128,1.3369533669296634e-05,10537.0,18142.0
5129,1.4231673431559225e-05,11204.0,19335.0
5130,1.4476179833855264e-05,11289.0,19552.0
5131,1.4746155653057139e-05,11460.0,19744.0
5132,1.488050682723543e-05,11659.0,19805.0
5133,1.4882417033503368e-05,11802.0,19567.0
5134,1.4974743669787029e-05,11772.0,19514.0
5135,1.5695528168222223e-05,12151.0,20131.0
5136,1.5927936597487987e-05,12695.0,20432.0
5137,1.6299153348890567e-05,12987.0,20665.0
5138,1.6741047732206843e-05,13007.0,21078.0
5139,1.720777479700631e-05,13456.0,21594.0
5140,1.754460783558601e-05,13782.0,21795.0
5141,1.7720983547658932e-05,13871.0,21869.0
5142,1.7840053071693723e-05,13846.0,21903.0
5143,1.835071488065576e-05,14232.0,22552.0
5144,1.8768413317911493e-05,14672.0,23111.0
5145,1.8855646070813983e-05,14928.0,23084.0
5146,1.921030770122777e-05,14887.0,23502.0
5147,1.9536316237622484e-05,15415.0,23856.0
5148,1.965283881996669e-05,15585.0,23781.0
5149,2.0182602691608105e-05,15625.0,24322.0
5150,2.0432839712707957e-05,15968.0,24742.0
5151,2.0567827622308896e-05,16204.0,24890.0
5152,2.0691354294302205e-05,16416.0,24888.0
5153,2.071873391747598e-05,16166.0,24884.0
5154,2.1264416174683543e-05,16761.0,25710.0
5155,2.1344008102514286e-05,16796.0,25792.0
5156,2.18502127635178e-05,17034.0,26310.0
5157,2.2442376706578518e-05,17572.0,27018.0
5158,2.2618115683228797e-05,17686.0,27072.0
5159,2.2875356793977752e-05,17958.0,27402.0
5160,2.2977871197023746e-05,17951.0,27357.0
5161,2.3771880269063225e-05,18918.0,28424.0
5162,2.4174933791598098e-05,18913.0,28850.0
5163,2.4762640586700293e-05,19610.0,29619.0
5164,2.520326149917128e-05,19510.0,30023.0
5165,2.548024140802226e-05,20008.0,30268.0
5166,2.5896029639010055e-05,20381.0,30622.0
5167,2.7039606458082148e-05,21342.0,32332.0
5168,2.7562366240074456e-05,21537.0,33116.0
5169,2.7969876910567854e-05,22011.0,33404.0
5170,2.869702876322951e-05,22396.0,34407.0
5171,2.908607410646617e-05,22948.0,35103.0
5172,2.943564185349879e-05,23215.0,35501.0
5173,2.98017647215202e-05,23129.0,35929.0
5174,3.0382467426973292e-05,23702.0,36566.0
5175,3.102238652673245e-05,24023.0,37815.0
5176,3.190426508709707e-05,25011.0,38769.0
5177,3.3136984865339593e-05,26034.0,40387.0
5178,3.360116498844847e-05,26247.0,41330.0
5179,3.37858182610158e-05,26594.0,41455.0
5180,3.44817700779678e-05,26726.0,42193.0
5181,3.4658145790040724e-05,27221.0,42402.0
5182,3.58278287614413e-05,27883.0,44095.0
5183,3.66886950528586e-05,28911.0,45880.0
5184,3.7436222439044925e-05,29416.0,46632.0
5185,3.805449253443413e-05,29779.0,47516.0
5186,3.830345608468868e-05,30228.0,47792.0
5187,3.911784069025283e-05,30509.0,49486.0
5188,3.926492657288404e-05,30597.0,49791.0
5189,4.0142347985290136e-05,31475.0,50710.0
5190,4.019774396706033e-05,31236.0,50594.0
5191,4.062244649396517e-05,32247.0,50824.0
5192,4.111400624024783e-05,32393.0,51354.0
5193,4.2244211615444356e-05,32925.0,52197.0
5194,4.3918825777003155e-05,34618.0,54818.0
5195,4.594173421474929e-05,36125.0,58185.0
5196,4.623972639254758e-05,35976.0,58736.0
5197,4.653389815781e-05,36248.0,59167.0
5198,4.6717914694954674e-05,36670.0,59330.0
5199,4.882996609187123e-05,38352.0,62593.0
5200,4.915279095115272e-05,38519.0,63244.0
5201,4.929924009836128e-05,38618.0,63235.0
5202,5.004294707201173e-05,39173.0,63844.0
5203,5.1656434632996526e-05,40602.0,66428.0
5204,5.294773407012247e-05,41639.0,69558.0
5205,5.326801198771338e-05,41800.0,69984.0
5206,5.423521309471255e-05,42814.0,71578.0
5207,5.548003084598534e-05,43493.0,73251.0
5208,5.594994158789804e-05,43726.0,73946.0
5209,5.715018785958563e-05,44624.0,76026.0
5210,5.750930663795793e-05,45373.0,76927.0
5211,5.837463007733375e-05,45760.0,78170.0
5212,5.8531266991304654e-05,45932.0,78371.0
5213,5.939468022441254e-05,46805.0,79916.0
5214,6.008999530594189e-05,47141.0,81139.0
5215,6.008553815798337e-05,46987.0,81087.0
5216,6.121638026860254e-05,47930.0,83195.0
5217,6.119473126423258e-05,48048.0,83215.0
5218,6.306800687765692e-05,49697.0,85666.0
5219,6.418484080897788e-05,50367.0,87693.0
5220,6.454905347073135e-05,50841.0,88300.0
5221,6.524245834599278e-05,51176.0,89157.0
5222,6.608103889761746e-05,51988.0,90433.0
5223,6.759264879097891e-05,52981.0,92427.0
5224,6.835609456273138e-05,53345.0,93852.0
5225,6.865217653426174e-05,53698.0,94156.0
5226,7.116027736406407e-05,55594.0,98209.0
5227,7.323412463562186e-05,57506.0,101392.0
5228,7.54442332876259e-05,59357.0,105918.0
5229,7.58587480477684e-05,59520.0,106855.0
5230,7.567154783351049e-05,59363.0,106694.0
5231,7.71494107494717e-05,60421.0,108850.0
5232,7.759257860363327e-05,60599.0,109538.0
5233,7.951424610917869e-05,62271.0,112648.0
5234,8.158427296820063e-05,64037.0,115405.0
5235,8.28150825401752e-05,65091.0,117792.0
5236,8.384468371859368e-05,65632.0,119637.0
5237,8.420380249696598e-05,66111.0,120019.0
5238,8.473547657487534e-05,66570.0,120728.0
5239,8.475203169586413e-05,66542.0,120902.0
5240,8.531745275117372e-05,66890.0,121389.0
5241,8.611528223574907e-05,67357.0,121939.0
5242,9.15262598573942e-05,72077.0,130669.0
5243,9.382678493941396e-05,73531.0,134618.0
5244,9.683599654683862e-05,75847.0,138420.0
5245,9.81623164322101e-05,76733.0,140563.0
5246,9.926386871338756e-05,78004.0,141938.0
5247,0.00010043482515563343,78757.0,145099.0
5248,0.00010103590339461119,79763.0,146242.0
5249,0.00010146697327574249,79782.0,147304.0
5250,0.00010159113668315844,79947.0,147692.0
5251,0.00010265130116186392,80704.0,148911.0
5252,0.00010639275850533141,83293.0,154573.0
5253,0.00010984768490860824,86626.0,161267.0
5254,0.00010994637889911837,86694.0,161446.0
5255,0.00011136184174366027,87443.0,164016.0
5256,0.00011219023452852263,88029.0,166427.0
5257,0.00011201322208102706,87930.0,166402.0
5258,0.00011126314775315015,87355.0,165469.0
5259,0.00011140322954613226,87388.0,165674.0
5260,0.00011236087962179173,88242.0,168336.0
5261,0.00011438315132411522,90016.0,170934.0
5262,0.00011580561825830624,90953.0,172394.0
5263,0.00011771582452624403,92059.0,176918.0
5264,0.0001180329187667217,92643.0,178026.0
5265,0.00011813097602180917,92972.0,179344.0
5266,0.00011798898402255914,92729.0,179334.0
5267,0.00011759548153136395,91568.0,179218.0
5268,0.00011827742516901774,92928.0,183949.0
5269,0.00011868557257493379,93046.0,184145.0
5270,0.00012168969029897729,95609.0,189777.0
5271,0.0001278768484008278,100393.0,202359.0
5272,0.0001280914282382595,100450.0,202990.0
5273,0.00012828053865878534,100525.0,203776.0
5274,0.00012935280111052108,101409.0,205937.0
5275,0.00012952280946836755,101846.0,207039.0
5276,0.00013058042700538243,102631.0,208712.0
5277,0.0001322072860102428,103995.0,211728.0
5278,0.00013265491101236289,104563.0,211977.0
5279,0.0001360792741153527,106930.0,216136.0
5280,0.00013843264823745207,108415.0,220844.0
5281,0.0001455710890607356,114082.0,234135.0
5282,0.00015037971497255768,117470.0,246324.0
5283,0.00015282605246636337,121074.0,251373.0
5284,0.00015335008571920096,120061.0,254897.0
5285,0.00015292474645687347,120206.0,255394.0
5286,0.00015142014065316114,118786.0,252761.0
5287,0.00015167483482221952,118706.0,253222.0
5288,0.0001532176447512906,120036.0,257001.0
5289,0.00015428162964253197,121215.0,260447.0
5290,0.00015379070663167196,120211.0,260311.0
5291,0.0001535417430814174,119915.0,260405.0
5292,0.00015370474734961476,120249.0,261270.0
5293,0.00015829688321773722,123993.0,270794.0
5294,0.00015830134036569574,123534.0,272342.0
5295,0.00015913673724020719,124857.0,274931.0
5296,0.0001597728359274305,125544.0,276497.0
5297,0.00015962702351564456,125908.0,276618.0
5298,0.0001605159061656583,126139.0,279712.0
5299,0.00016051017554685447,126170.0,280149.0
5300,0.00016018607721672768,125505.0,279668.0
5301,0.0001620759079511408,127408.0,283362.0
5302,0.00016231595720547833,127593.0,283829.0
5303,0.00016414657154558538,128957.0,287874.0
5304,0.00016513860533406776,129146.0,289846.0
5305,0.00016694502372811425,130770.0,295851.0
5306,0.00016782626555305623,131955.0,299225.0
5307,0.00016715450968216478,131239.0,298518.0
5308,0.00016787083703264144,131733.0,300596.0
5309,0.0001663675046997744,130664.0,299586.0
5310,0.00016697240335128804,130649.0,302046.0
5311,0.00016642544762323518,130364.0,301334.0
5312,0.00016669542344243705,130217.0,302789.0
5313,0.0001679504289604722,131355.0,306981.0
5314,0.00016783008596559212,131545.0,307442.0
5315,0.0001679879963504083,131007.0,308260.0
5316,0.00017138752677191494,135016.0,316746.0
5317,0.00017022739483185404,133272.0,317673.0
5318,0.00016912711602152188,132271.0,316930.0
5319,0.0001668724358899326,131003.0,312673.0
5320,0.0001673047792419092,130854.0,314202.0
5321,0.00016814017611642068,131666.0,317012.0
5322,0.00016700041970988446,130899.0,316153.0
5323,0.00016652477834916795,130770.0,315758.0
